Name: cctv-3, URL: http://61.138.128.226:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 443 ms
Name: cctv-3, URL: http://202.100.46.58:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 466 ms
Name: cctv-3, URL: http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 431 ms
Name: cctv-3, URL: http://202.100.46.58:9901/tsfile/live/1002_1.m3u8, Date: None, Resolution: None, Response Time: 436 ms
Name: cctv-3, URL: https://api.olelive.com/dis/live/CCTV3HD/hls.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: cctv-3, URL: http://202.100.46.58:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 436 ms
Name: cctv-3, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 334 ms
Name: cctv-3, URL: http://121.33.239.242:9901/tsfile/live/0003_1.m3u8, Date: None, Resolution: None, Response Time: 932 ms
Name: cctv-3, URL: http://61.136.172.236:9901/tsfile/live/0003_1.m3u8, Date: None, Resolution: None, Response Time: 431 ms
Name: cctv-3, URL: http://218.3.138.25:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 4054 ms
Name: cctv-3, URL: http://116.128.242.83:9901/tsfile/live/0003_2.m3u8, Date: None, Resolution: None, Response Time: 543 ms
Name: cctv-3, URL: http://116.128.242.83:9901/tsfile/live/0003_2.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 543 ms
Name: cctv-3, URL: http://123.182.60.29:9002/hls/3/index.m3u8, Date: None, Resolution: None, Response Time: 706 ms
Name: cctv-3, URL: http://58.19.43.46:9901/tsfile/live/1022_1.m3u8, Date: None, Resolution: None, Response Time: 397 ms
Name: cctv-3, URL: http://110.53.218.182:9902/tsfile/live/0003_1.m3u8, Date: None, Resolution: None, Response Time: 398 ms
Name: cctv-3, URL: http://116.128.242.83:9901/tsfile/live/0003_1.m3u8, Date: None, Resolution: None, Response Time: 543 ms
Name: cctv-3, URL: http://122.9.151.210:2669/rtp/238.255.2.133:5999, Date: None, Resolution: None, Response Time: 3122 ms
Name: cctv-3, URL: http://122.9.151.210:6209/rtp/238.255.2.133:5999, Date: None, Resolution: None, Response Time: 3122 ms
Name: cctv-3, URL: http://122.9.151.210:8088/rtp/238.255.2.133:5999, Date: None, Resolution: None, Response Time: 3122 ms
Name: cctv-3, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265003/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 490 ms
Name: cctv-3, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265003/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=no, Date: None, Resolution: None, Response Time: 334 ms
Name: cctv-3, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000022313/1.m3u8?channel-id=wasusyt&Contentid=6000000001000022313&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 334 ms
Name: cctv-3, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-3-HQ/G_CCTV-3-HQ.m3u8, Date: None, Resolution: None, Response Time: 325 ms
Name: cctv-3, URL: http://gslbserv.itv.cmvideo.cn:80/1000000005000265003/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=IPTV, Date: None, Resolution: None, Response Time: 490 ms
Name: cctv-3, URL: http://gslbserv.itv.cmvideo.cn:80/6000000001000022313/1.m3u8?channel-id=wasusyt&Contentid=6000000001000022313&livemode=1&stbId=IPTV, Date: None, Resolution: None, Response Time: 490 ms
Name: cctv-3, URL: http://110.53.218.182:9902udp://@238.0.0.1:8003, Date: None, Resolution: None, Response Time: 398 ms
Name: cctv-3, URL: http://61.138.128.226:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 439 ms
Name: cctv-3, URL: http://dassby.qqff.top:99/live/cctv3/index.m3u8, Date: None, Resolution: None, Response Time: 493 ms
Name: cctv-3, URL: http://36.32.174.67:60080/newlive/live/hls/3/live.m3u8, Date: None, Resolution: None, Response Time: 894 ms
Name: cctv-3, URL: https://stream1.freetv.fun/7220c56655c5aa8fcded420e547fe000e96b057a0c2ceea1a65c355e9d2d2c65.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/fe140cbb4d3d3c13ac8de02fb84b4c282224e204d87c1f79aa8e7ff2c6870397.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: http://111.61.236.247:9081/hls/3/index.m3u8, Date: None, Resolution: None, Response Time: 566 ms
Name: cctv-3, URL: https://stream1.freetv.fun/16d797c043c92aca9939e30c9e2fb87cc8e12691c3e6850db080848c83fb7555.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: http://61.162.52.6:8088/newlive/live/hls/3/live.m3u8, Date: None, Resolution: None, Response Time: 464 ms
Name: cctv-3, URL: https://stream1.freetv.fun/b22e79d26f8b854763e01840c45c06d68ac49b016a9004f3717c55e669ece64b.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: http://112.123.206.32:808/hls/3/index.m3u8, Date: None, Resolution: None, Response Time: 478 ms
Name: cctv-3, URL: https://stream1.freetv.fun/fab80767c7639787d5cc1aaa550702708ce601db5d7ec8a3234c35cc6b8653b5.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/b670e71aa7496c31573fb6634748c2aa292b1dfa63656d10f2bbdb33b49a23fd.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/f272e65922b98786560c74338983ab71bed1923b05388589c543c8d0b6e1be3c.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/8385772f7442dafce3c3efce3348833ba07f9af3b0e65d60fb4c8b0213e52c6c.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/82fcd2ea72d396253f82035b5542f2c7db3ae94823171ad4f4da6cbd95175d9a.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/2d9129721d5979db4d1a547476cfed2876edfd57ec4924abb7fa3f1da3a75462.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/ab692257de15538ddd85b8ad84434857520c9c4c4193ff10bded73c4810e251c.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/f839eb7b5d1df8d53a6f71a98ee9b1424bdfd2f8110fb566821bf8ac365aebd8.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/33711cece64c9077907fa3caea452361f539772402550ca53ae2c9b00a3211b3.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/7a262b749ab7f12e9b967b05e0bd95defc9446e9391ba6ee94407aa388a4f81e.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: https://stream1.freetv.fun/8e8c6b586c67d965e35c468bd6011876326c1b6a4c9aea7b5d9b0212e57af20c.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: cctv-3, URL: http://110.53.52.63:8888/newlive/live/hls/4/live.m3u8, Date: None, Resolution: None, Response Time: 616 ms
Name: cctv-3, URL: https://stream1.freetv.fun/eb74d7931bbd9db14cc302d82d5b9eeb97821b91f8ed4979791d1829de946b11.m3u8, Date: None, Resolution: None, Response Time: 72 ms
Name: 珠江台, URL: http://183.237.246.14:32/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 2602 ms
Name: 珠江台, URL: http://183.237.246.14:32/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 2602 ms
